msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
user_0018171,38,30,149,149,0,20161021,20161120,0
user_0018172,34,30,149,149,0,20150112,20150211,0
user_0018172,40,90,399,399,0,20150215,20150516,0
user_0018172,31,90,399,399,0,20150517,20150815,0
user_0018173,36,30,149,134,0,20150823,20150922,1
user_0018174,41,30,149,149,0,20150304,20150403,0
user_0018174,41,30,149,149,0,20150407,20150507,1
user_0018175,41,30,149,149,0,20160115,20160214,0
user_0018175,40,90,399,399,0,20160215,20160515,0
user_0018175,40,30,149,149,0,20160519,20160618,0
user_0018175,33,90,399,399,0,20160618,20160916,0
user_0018175,33,180,699,699,0,20160919,20170318,0
user_0018175,37,180,699,699,0,20170318,20170914,0
user_0018176,41,90,399,399,1,20150726,20151024,0
user_0018176,33,30,149,149,1,20151024,20151123,0
user_0018176,38,30,149,149,1,20151123,20151223,0
user_0018176,37,30,149,149,1,20151223,20160122,0
user_0018176,41,410,1499,1499,1,20160122,20170307,0
user_0018176,40,30,149,149,1,20170307,20170406,0
user_0018177,34,90,399,399,0,20160719,20161017,1
user_0018178,36,30,149,149,1,20150128,20150227,0
user_0018178,41,30,149,149,1,20150227,20150329,0
user_0018178,40,30,149,149,1,20150329,20150428,0
user_0018178,39,30,149,149,1,20150428,20150528,0
user_0018178,39,30,149,149,1,20150528,20150627,0
user_0018178,40,30,149,149,1,20150627,20150727,0
user_0018178,36,30,149,149,1,20150727,20150826,0
user_0018178,40,30,149,119,1,20150826,20150925,0
user_0018178,41,30,149,149,1,20150925,20151025,0
user_0018178,36,30,149,149,1,20151025,20151124,0
user_0018178,41,30,149,149,1,20151124,20151224,0
user_0018178,41,30,149,149,1,20151224,20160123,0
user_0018178,41,30,149,149,1,20160123,20160222,0
user_0018178,39,90,399,399,1,20160222,20160522,0
user_0018178,41,30,149,149,1,20160522,20160621,0
user_0018178,40,30,149,149,1,20160621,20160721,0
user_0018178,38,30,149,149,1,20160721,20160820,0
user_0018178,37,30,149,149,1,20160820,20160919,0
user_0018178,39,30,149,149,1,20160919,20161019,0
user_0018178,34,30,149,149,1,20161019,20161118,0
user_0018178,41,90,399,399,1,20161118,20170216,0
user_0018178,36,30,149,149,1,20170216,20170318,0
user_0018178,40,30,149,149,1,20170318,20170417,0
user_0018179,37,90,399,399,1,20150402,20150701,0
user_0018179,39,30,149,149,1,20150701,20150731,0
user_0018179,41,180,699,699,1,20150731,20160127,0
user_0018179,41,30,149,149,1,20160127,20160226,0
user_0018179,39,30,149,149,0,20160226,20160327,0
user_0018179,41,30,149,149,1,20160328,20160427,0
user_0018179,31,30,149,149,1,20160427,20160527,0
user_0018179,33,90,399,399,1,20160527,20160825,0
user_0018179,36,30,149,149,1,20160825,20160924,0
user_0018179,41,30,149,119,1,20160924,20161024,0
user_0018179,36,30,149,149,1,20161024,20161123,0
user_0018179,36,90,399,399,1,20161123,20170221,0
user_0018179,41,30,149,149,1,20170221,20170323,0
user_0018179,39,90,399,399,1,20170323,20170621,0
user_0018180,40,30,149,149,0,20150517,20150616,0
user_0018180,38,90,399,359,0,20150616,20150914,0
user_0018181,36,90,399,399,0,20160211,20160511,0
user_0018181,37,30,149,149,0,20160513,20160612,0
user_0018181,34,90,399,399,1,20160612,20160910,0
user_0018181,41,30,149,149,1,20160910,20161010,0
user_0018181,41,30,149,149,1,20161010,20161109,0
user_0018181,36,30,149,149,1,20161109,20161209,0
user_0018181,36,30,149,134,1,20161209,20170108,0
user_0018181,38,90,399,399,1,20170108,20170408,0
user_0018182,36,30,149,149,1,20160409,20160509,0
user_0018182,41,30,149,134,1,20160509,20160608,0
user_0018182,41,30,149,149,1,20160608,20160708,0
user_0018182,41,90,399,399,1,20160708,20161006,1
user_0018183,41,30,149,149,1,20161120,20161220,0
user_0018183,40,410,1499,1499,1,20161220,20180203,0
user_0018184,40,30,149,134,1,20150205,20150307,0
user_0018184,39,90,399,359,1,20150307,20150605,0
user_0018184,40,30,149,149,1,20150605,20150705,0
user_0018184,36,30,149,149,1,20150705,20150804,0
user_0018184,41,410,1499,1499,1,20150804,20160917,0
user_0018185,40,90,399,399,1,20161013,20170111,0
user_0018185,32,30,149,149,1,20170111,20170210,0
user_0018185,41,30,149,149,1,20170210,20170312,0
user_0018185,37,90,399,399,1,20170312,20170610,0
user_0018186,41,30,149,149,1,20150626,20150726,0
user_0018186,32,30,149,149,1,20150726,20150825,0
user_0018186,33,30,149,134,1,20150825,20150924,0
user_0018186,41,30,149,149,1,20150924,20151024,0
user_0018186,41,30,149,149,1,20151024,20151123,0
user_0018186,41,30,149,149,1,20151123,20151223,0
user_0018186,40,30,149,149,1,20151223,20160122,0
user_0018186,39,410,1499,1499,1,20160122,20170307,0
user_0018186,33,30,149,134,1,20170307,20170406,0
user_0018187,36,90,399,399,1,20161113,20170211,0
user_0018187,40,90,399,319,1,20170211,20170512,0
user_0018188,40,30,149,149,0,20160203,20160304,0
user_0018188,41,30,149,149,0,20160307,20160406,0
user_0018188,39,30,149,149,0,20160410,20160510,0
user_0018188,41,180,699,699,0,20160514,20161110,1
user_0018189,36,30,149,149,1,20150808,20150907,0
user_0018189,41,180,699,699,1,20150907,20160305,0
user_0018189,34,90,399,399,1,20160305,20160603,0
user_0018189,41,90,399,399,1,20160603,20160901,0
user_0018189,31,30,149,149,1,20160901,20161001,0
user_0018189,37,30,149,149,1,20161001,20161031,0
user_0018189,40,90,399,399,1,20161031,20170129,0
user_0018189,41,30,149,119,1,20170129,20170228,0
user_0018189,37,30,149,134,1,20170228,20170330,0
user_0018189,40,180,699,699,1,20170330,20170926,0
user_0018190,40,410,1499,1499,1,20160801,20170915,0
user_0018191,39,180,699,699,1,20150826,20160222,0
user_0018191,40,30,149,149,1,20160222,20160323,0
user_0018191,41,30,149,149,1,20160323,20160422,0
user_0018191,41,90,399,399,1,20160422,20160721,0
user_0018191,36,30,149,149,1,20160721,20160820,0
user_0018191,41,30,149,149,1,20160820,20160919,0
user_0018191,39,180,699,699,1,20160919,20170318,1
user_0018192,41,30,149,149,0,20150917,20151017,0
user_0018192,40,30,149,149,0,20151018,20151117,0
user_0018192,41,30,149,149,0,20151119,20151219,0
user_0018192,37,30,149,149,0,20151222,20160121,0
user_0018192,41,30,149,149,0,20160123,20160222,0
user_0018192,37,90,399,399,0,20160222,20160522,0
user_0018192,40,30,149,149,0,20160525,20160624,0
user_0018192,41,90,399,399,0,20160626,20160924,1
user_0018193,41,30,149,149,1,20150320,20150419,0
user_0018193,33,90,399,399,1,20150419,20150718,0
user_0018193,31,180,699,699,1,20150718,20160114,0
user_0018193,38,30,149,119,1,20160114,20160213,0
user_0018193,36,30,149,149,1,20160213,20160314,0
user_0018193,40,30,149,149,1,20160314,20160413,0
user_0018193,37,30,149,149,1,20160413,20160513,0
user_0018193,33,90,399,399,1,20160513,20160811,1
user_0018194,37,30,149,149,1,20150416,20150516,0
user_0018194,40,30,149,149,1,20150516,20150615,0
user_0018194,41,30,149,149,1,20150615,20150715,0
user_0018194,41,410,1499,1499,1,20150715,20160828,0
user_0018194,41,30,149,149,1,20160828,20160927,0
user_0018194,41,30,149,149,1,20160927,20161027,0
user_0018194,41,90,399,399,1,20161027,20170125,1
user_0018195,41,30,149,119,1,20161126,20161226,0
user_0018195,39,410,1499,1499,1,20161226,20180209,0
user_0018196,36,90,399,399,1,20161008,20170106,0
user_0018196,39,180,699,699,1,20170106,20170705,0
user_0018197,40,410,1499,1499,0,20150112,20160226,0
user_0018198,41,30,149,149,1,20150516,20150615,0
user_0018198,32,30,149,149,1,20150615,20150715,0
user_0018198,31,90,399,399,1,20150715,20151013,0
user_0018198,40,30,149,134,1,20151013,20151112,0
user_0018198,41,180,699,699,1,20151112,20160510,0
user_0018198,41,30,149,149,1,20160510,20160609,0
user_0018198,41,30,149,149,1,20160609,20160709,0
user_0018198,33,30,149,149,1,20160709,20160808,0
user_0018198,41,30,149,149,1,20160808,20160907,0
user_0018198,41,30,149,149,1,20160907,20161007,0
user_0018198,33,180,699,699,1,20161007,20170405,0
user_0018199,39,30,149,149,0,20150107,20150206,0
user_0018199,38,90,399,399,0,20150208,20150509,0
user_0018199,40,30,149,149,0,20150510,20150609,0
user_0018199,31,90,399,399,0,20150612,20150910,0
user_0018200,41,30,149,149,1,20151231,20160130,0
user_0018200,33,30,149,149,1,20160130,20160229,0
user_0018200,40,30,149,149,1,20160229,20160330,0
user_0018200,40,30,149,134,1,20160330,20160429,0
user_0018200,41,90,399,399,1,20160429,20160728,0
user_0018200,39,30,149,149,1,20160728,20160827,0
user_0018200,36,30,149,149,1,20160827,20160926,0
user_0018200,40,30,149,149,1,20160926,20161026,0
user_0018200,41,30,149,149,1,20161026,20161125,0
user_0018200,36,30,149,149,1,20161125,20161225,0
user_0018200,41,30,149,149,1,20161225,20170124,0
user_0018200,34,180,699,629,1,20170124,20170723,0
user_0018201,33,30,149,149,1,20150406,20150506,0
user_0018201,41,90,399,399,1,20150506,20150804,0
user_0018201,36,180,699,699,1,20150804,20160131,0
user_0018201,36,30,149,149,1,20160131,20160301,0
user_0018201,41,180,699,699,1,20160301,20160828,0
user_0018201,39,30,149,149,1,20160828,20160927,0
user_0018201,40,30,149,149,1,20160927,20161027,0
user_0018201,38,30,149,149,1,20161027,20161126,0
user_0018201,31,90,399,399,1,20161126,20170224,0
user_0018201,40,30,149,149,1,20170224,20170326,0
user_0018201,40,30,149,149,1,20170326,20170425,0
user_0018202,38,30,149,149,0,20160807,20160906,0
user_0018202,40,30,149,134,0,20160907,20161007,0
user_0018202,34,30,149,119,0,20161010,20161109,0
user_0018202,36,30,149,149,0,20161113,20161213,0
user_0018202,41,30,149,149,0,20161214,20170113,0
user_0018202,40,30,149,149,0,20170113,20170212,1
user_0018203,40,30,149,119,0,20150925,20151025,0
user_0018203,37,30,149,149,0,20151029,20151128,0
user_0018203,41,90,399,399,0,20151201,20160229,0
user_0018203,39,410,1499,1499,0,20160229,20170414,1
user_0018204,41,30,149,149,1,20160624,20160724,0
user_0018204,36,90,399,399,1,20160724,20161022,0
user_0018204,40,30,149,149,1,20161022,20161121,0
user_0018204,41,30,149,149,1,20161121,20161221,0
user_0018204,41,90,399,399,1,20161221,20170321,0
user_0018204,32,30,149,134,1,20170321,20170420,0
user_0018205,40,30,149,149,0,20160923,20161023,0
user_0018205,41,30,149,149,0,20161023,20161122,0
user_0018205,41,30,149,149,0,20161126,20161226,0
user_0018205,41,30,149,134,0,20161226,20170125,0
user_0018206,41,30,149,149,1,20151222,20160121,0
user_0018206,40,30,149,149,1,20160121,20160220,0
user_0018206,37,410,1499,1499,1,20160220,20170405,0
user_0018207,41,30,149,149,1,20160315,20160414,0
user_0018207,36,410,1499,1499,1,20160414,20170529,0
user_0018208,41,90,399,399,1,20160220,20160520,0
user_0018208,41,30,149,149,1,20160520,20160619,0
user_0018208,40,90,399,359,1,20160619,20160917,1
user_0018209,36,30,149,149,1,20160326,20160425,0
user_0018209,41,30,149,149,1,20160425,20160525,0
user_0018209,31,410,1499,1499,1,20160525,20170709,0
user_0018210,41,410,1499,1499,0,20150304,20160417,1
user_0018211,34,180,699,699,1,20150209,20150808,0
user_0018211,40,90,399,399,1,20150808,20151106,0
user_0018211,40,30,149,134,1,20151106,20151206,0
user_0018211,41,90,399,399,1,20151206,20160305,0
user_0018211,41,30,149,149,1,20160305,20160404,0
user_0018211,41,30,149,149,1,20160404,20160504,0
user_0018211,40,30,149,149,0,20160504,20160603,0
user_0018211,41,30,149,149,0,20160605,20160705,0
user_0018211,41,30,149,149,0,20160708,20160807,0
user_0018211,40,30,149,149,0,20160810,20160909,0
user_0018211,34,410,1499,1499,0,20160911,20171026,1
user_0018212,41,180,699,699,1,20161228,20170626,0
user_0018213,37,410,1499,1499,1,20160608,20170723,0
user_0018214,36,30,149,149,1,20161010,20161109,0
user_0018214,38,30,149,149,1,20161109,20161209,0
user_0018214,40,180,699,699,1,20161209,20170607,0
user_0018215,32,30,149,149,1,20161020,20161119,0
user_0018215,40,90,399,399,1,20161119,20170217,0
user_0018215,36,30,149,149,1,20170217,20170319,0
user_0018215,36,30,149,149,1,20170319,20170418,0
user_0018216,37,90,399,399,1,20160121,20160420,0
user_0018216,41,180,699,699,1,20160420,20161017,0
user_0018217,41,30,149,149,1,20150131,20150302,0
user_0018217,41,30,149,119,1,20150302,20150401,0
user_0018217,41,30,149,149,0,20150401,20150501,0
user_0018217,36,90,399,399,0,20150502,20150731,1
user_0018218,39,90,399,399,1,20150208,20150509,0
user_0018218,39,30,149,119,1,20150509,20150608,0
user_0018218,38,90,399,399,1,20150608,20150906,0
user_0018218,40,30,149,149,1,20150906,20151006,0
user_0018218,31,410,1499,1499,1,20151006,20161119,0
user_0018218,41,30,149,149,1,20161119,20161219,0
user_0018218,41,30,149,119,1,20161219,20170118,0
user_0018218,41,30,149,149,1,20170118,20170217,0
user_0018218,36,30,149,134,1,20170217,20170319,0
user_0018218,41,410,1499,1499,1,20170319,20180503,0
user_0018219,39,30,149,149,1,20160826,20160925,0
user_0018219,40,30,149,149,1,20160925,20161025,0
user_0018219,31,30,149,149,1,20161025,20161124,0
user_0018219,33,30,149,149,1,20161124,20161224,0
user_0018219,41,30,149,149,1,20161224,20170123,0
user_0018219,40,30,149,149,1,20170123,20170222,0
user_0018219,41,30,149,149,1,20170222,20170324,0
user_0018219,40,30,149,149,1,20170324,20170423,0
user_0018220,40,410,1499,1499,0,20160124,20170309,0
user_0018220,41,30,149,149,0,20170309,20170408,0
user_0018221,40,30,149,149,1,20151213,20160112,0
user_0018221,40,180,699,699,1,20160112,20160710,0
user_0018221,38,30,149,149,1,20160710,20160809,0
user_0018221,41,30,149,149,1,20160809,20160908,0
user_0018221,41,30,149,149,1,20160908,20161008,0
user_0018221,41,90,399,399,1,20161008,20170106,0
user_0018221,41,30,149,149,1,20170106,20170205,0
user_0018221,40,30,149,149,1,20170205,20170307,0
user_0018221,40,30,149,149,1,20170307,20170406,0
user_0018222,41,180,699,699,1,20160621,20161218,0
user_0018222,40,30,149,149,1,20161218,20170117,0
user_0018222,40,30,149,149,1,20170117,20170216,0
user_0018222,41,30,149,149,1,20170216,20170318,0
user_0018222,34,30,149,134,1,20170318,20170417,0
user_0018223,38,30,149,149,0,20150827,20150926,0
user_0018224,36,30,149,149,1,20150917,20151017,0
user_0018224,40,90,399,399,1,20151017,20160115,0
user_0018224,37,90,399,399,1,20160115,20160414,0
user_0018224,39,90,399,399,0,20160414,20160713,0
user_0018225,41,30,149,149,0,20160728,20160827,0
user_0018225,40,30,149,149,0,20160830,20160929,0
user_0018225,39,30,149,149,0,20161001,20161031,0
user_0018226,39,30,149,149,0,20160709,20160808,0
user_0018226,41,410,1499,1499,0,20160810,20170924,0
user_0018227,41,30,149,149,1,20150417,20150517,0
user_0018227,40,30,149,149,1,20150517,20150616,0
user_0018227,38,30,149,149,1,20150616,20150716,0
user_0018227,40,30,149,149,1,20150716,20150815,0
user_0018227,37,180,699,699,1,20150815,20160211,0
user_0018227,40,180,699,699,1,20160211,20160809,0
user_0018227,40,30,149,149,1,20160809,20160908,0
user_0018227,39,30,149,134,1,20160908,20161008,0
user_0018227,31,30,149,134,1,20161008,20161107,0
user_0018227,36,30,149,149,1,20161107,20161207,0
user_0018227,40,30,149,149,1,20161207,20170106,0
user_0018227,40,30,149,149,1,20170106,20170205,0
user_0018227,41,30,149,149,1,20170205,20170307,0
user_0018227,40,30,149,134,1,20170307,20170406,0
user_0018228,41,30,149,149,1,20160812,20160911,0
user_0018228,36,30,149,149,1,20160911,20161011,0
user_0018228,36,90,399,399,1,20161011,20170109,0
user_0018228,40,30,149,149,1,20170109,20170208,0
user_0018228,40,30,149,149,1,20170208,20170310,0
user_0018228,34,90,399,399,1,20170310,20170608,0
user_0018229,36,30,149,149,1,20151203,20160102,0
user_0018229,41,30,149,149,1,20160102,20160201,0
user_0018229,38,410,1499,1199,1,20160201,20170317,0
user_0018229,38,30,149,149,1,20170317,20170416,0
user_0018230,41,30,149,134,0,20160330,20160429,0
user_0018230,39,30,149,149,0,20160501,20160531,0
user_0018230,31,30,149,134,0,20160603,20160703,0
user_0018230,39,30,149,149,0,20160707,20160806,0
user_0018230,40,30,149,149,0,20160809,20160908,0
user_0018230,32,30,149,149,0,20160908,20161008,0
user_0018230,36,180,699,559,0,20161009,20170407,0
user_0018231,40,30,149,149,0,20160507,20160606,0
user_0018231,37,30,149,149,0,20160607,20160707,0
user_0018231,41,30,149,149,0,20160710,20160809,0
user_0018232,40,30,149,149,1,20150613,20150713,0
user_0018232,33,30,149,149,1,20150713,20150812,0
user_0018232,40,90,399,399,1,20150812,20151110,0
user_0018232,40,30,149,149,1,20151110,20151210,0
user_0018232,41,30,149,149,1,20151210,20160109,0
user_0018232,34,30,149,149,1,20160109,20160208,0
user_0018232,39,30,149,149,1,20160208,20160309,0
user_0018232,40,30,149,149,1,20160309,20160408,0
user_0018232,41,30,149,149,1,20160408,20160508,0
user_0018232,39,410,1499,1499,1,20160508,20170622,0
user_0018233,37,90,399,399,1,20151229,20160328,0
user_0018234,36,30,149,119,0,20160816,20160915,0
user_0018234,34,90,399,399,0,20160919,20161218,0
user_0018234,39,30,149,149,0,20161221,20170120,0
user_0018234,37,180,699,699,0,20170124,20170723,1
user_0018235,40,30,149,134,1,20151225,20160124,0
user_0018235,40,30,149,149,1,20160124,20160223,0
user_0018235,41,410,1499,1499,1,20160223,20170408,0
user_0018236,40,90,399,399,0,20150607,20150905,0
user_0018237,40,30,149,149,0,20151116,20151216,0
user_0018237,41,30,149,149,0,20151216,20160115,0
user_0018237,34,30,149,149,0,20160115,20160214,0
user_0018237,40,30,149,149,0,20160216,20160317,0
user_0018238,40,30,149,134,0,20150620,20150720,0
user_0018238,40,30,149,149,0,20150724,20150823,0
user_0018238,41,30,149,149,0,20150826,20150925,0
user_0018238,41,30,149,149,0,20150929,20151029,0
user_0018238,41,30,149,149,0,20151102,20151202,0
user_0018238,40,30,149,149,0,20151206,20160105,0
user_0018238,36,30,149,149,0,20160107,20160206,0
user_0018238,41,30,149,149,0,20160209,20160310,0
user_0018238,41,30,149,149,0,20160312,20160411,0
user_0018238,41,30,149,149,0,20160413,20160513,0
user_0018238,40,90,399,399,0,20160517,20160815,0
user_0018238,34,180,699,559,0,20160816,20170212,0
user_0018239,36,90,399,399,0,20150815,20151113,0
user_0018239,34,30,149,149,0,20151114,20151214,0
user_0018239,41,30,149,149,0,20151217,20160116,0
user_0018239,38,30,149,149,0,20160118,20160217,0
user_0018239,38,30,149,149,0,20160218,20160319,0
user_0018239,40,30,149,149,0,20160321,20160420,0
user_0018239,36,410,1499,1499,0,20160422,20170606,1
user_0018240,41,30,149,149,0,20150807,20150906,0
user_0018240,37,30,149,149,0,20150910,20151010,0
user_0018240,40,30,149,149,0,20151010,20151109,0
user_0018240,39,90,399,399,0,20151112,20160210,0
user_0018241,39,410,1499,1499,0,20161121,20180105,1
user_0018242,36,90,399,399,1,20160806,20161104,0
user_0018242,41,180,699,699,1,20161104,20170503,0
user_0018243,41,410,1499,1499,1,20150501,20160614,0
user_0018243,39,410,1499,1499,1,20160614,20170729,0
user_0018244,39,30,149,149,1,20151004,20151103,0
user_0018244,32,30,149,149,1,20151103,20151203,0
user_0018244,41,30,149,149,1,20151203,20160102,0
user_0018244,41,90,399,399,1,20160102,20160401,0
user_0018244,41,30,149,149,1,20160401,20160501,0
user_0018244,36,30,149,149,1,20160501,20160531,0
user_0018244,40,30,149,149,1,20160531,20160630,0
user_0018244,33,30,149,149,1,20160630,20160730,0
user_0018244,40,90,399,399,1,20160730,20161028,0
user_0018244,36,180,699,699,1,20161028,20170426,1
user_0018245,40,30,149,149,1,20160913,20161013,0
user_0018245,40,30,149,149,1,20161013,20161112,0
user_0018246,41,30,149,134,0,20161129,20161229,1
