msno,city,bd,gender,registered_via,registration_init_time
user_0018419,16,27,,4,20160312
user_0018420,9,36,female,9,20160122
user_0018421,1,19,male,7,20160403
user_0018422,1,-1,female,13,20151021
user_0018423,5,15,,7,20160523
user_0018424,13,38,male,3,20161024
user_0018425,16,27,female,3,20150603
user_0018426,1,39,,4,20160610
user_0018427,19,33,female,9,20150205
user_0018428,1,32,male,9,20161116
user_0018429,1,41,,3,20151220
user_0018430,8,15,,9,20150918
user_0018431,1,35,male,4,20150416
user_0018432,6,29,,7,20160727
user_0018433,12,19,female,7,20160320
user_0018434,1,31,female,4,20160223
user_0018435,14,29,male,4,20160823
user_0018436,19,33,male,4,20160211
user_0018437,1,-1,male,7,20160305
user_0018438,3,31,female,9,20150310
user_0018439,1,1000,male,4,20150425
user_0018440,1,51,female,9,20160731
user_0018441,9,28,female,4,20150615
user_0018442,1,22,female,3,20150802
user_0018443,19,32,,4,20150715
user_0018444,1,28,female,3,20160524
user_0018445,12,24,male,7,20161024
user_0018446,13,25,male,3,20160707
user_0018447,21,24,female,7,20160602
user_0018448,5,-1,female,3,20150803
user_0018449,20,32,,7,20150416
user_0018450,19,35,male,7,20151113
user_0018451,1,15,,7,20150221
user_0018452,9,16,,3,20150918
user_0018453,9,36,female,4,20160910
user_0018454,12,42,female,7,20160609
user_0018455,9,34,male,4,20160308
user_0018456,7,41,male,3,20160602
user_0018457,1,24,female,7,20150420
user_0018458,16,21,female,7,20150728
user_0018459,8,43,male,4,20151125
user_0018460,2,36,male,9,20160125
user_0018461,5,32,female,7,20150505
user_0018462,1,19,,13,20161119
user_0018463,16,41,female,7,20160705
user_0018464,8,-1,female,13,20160502
user_0018465,14,24,male,7,20160711
user_0018466,1,22,,4,20170109
user_0018467,1,15,female,3,20161216
user_0018468,20,-1,female,7,20160723
user_0018469,1,2015,female,4,20160418
user_0018470,12,39,,9,20160229
user_0018471,1,15,female,9,20150915
user_0018472,18,39,female,9,20151001
user_0018473,15,36,male,4,20160213
user_0018474,19,29,male,7,20150811
user_0018475,1,28,,7,20160807
user_0018476,1,29,male,4,20150608
user_0018477,19,15,female,4,20161223
user_0018478,1,39,female,13,20160408
user_0018479,21,39,,3,20151118
user_0018480,1,40,,9,20170105
user_0018481,18,22,,3,20161202
user_0018482,4,42,female,3,20160814
user_0018483,20,31,male,7,20160331
user_0018484,1,32,male,3,20150529
user_0018485,1,27,male,7,20150821
user_0018486,20,24,male,3,20150929
user_0018487,1,0,male,9,20160530
user_0018488,19,27,,4,20150615
user_0018489,3,25,male,3,20170122
user_0018490,1,34,female,4,20170111
user_0018491,14,43,female,7,20161031
user_0018492,12,23,male,9,20160514
user_0018493,1,31,male,3,20161020
user_0018494,19,28,female,13,20151015
user_0018495,19,36,male,9,20160624
user_0018496,15,26,female,3,20150825
user_0018497,9,31,male,7,20160609
user_0018498,1,42,male,4,20160726
user_0018499,20,38,male,7,20150917
user_0018500,14,30,female,3,20150627
user_0018501,1,2015,,13,20160505
user_0018502,1,-1,male,7,20151216
user_0018503,16,51,female,4,20160330
user_0018504,10,-1,male,13,20150228
user_0018505,3,26,female,3,20151126
user_0018506,10,2015,male,4,20170130
user_0018507,5,23,male,7,20170114
user_0018508,20,37,female,7,20150730
user_0018509,9,34,,3,20150507
user_0018510,11,15,,4,20160704
user_0018511,11,20,male,4,20150622
user_0018512,1,30,male,7,20161220
user_0018513,1,0,male,3,20160615
user_0018514,1,29,,4,20151204
user_0018515,11,37,female,4,20150118
user_0018516,9,24,male,3,20161023
user_0018517,1,-1,,4,20160328
user_0018518,18,0,female,9,20151020
user_0018519,12,29,male,7,20150415
user_0018520,1,1000,female,4,20160706
user_0018521,1,16,male,3,20151107
user_0018522,7,21,male,4,20150821
user_0018523,13,21,male,4,20161105
user_0018524,1,33,male,3,20160914
user_0018525,1,25,,7,20151225
user_0018526,1,1000,female,13,20160403
user_0018527,16,0,male,4,20150903
user_0018528,2,36,female,3,20151202
user_0018529,3,31,,7,20160129
user_0018530,17,36,male,4,20160713
user_0018531,9,1000,female,9,20151127
user_0018532,17,29,female,7,20161231
user_0018533,1,29,female,3,20151116
user_0018534,1,32,male,9,20160317
user_0018535,20,23,male,4,20150207
user_0018536,8,31,female,7,20160807
user_0018537,8,20,female,3,20160914
user_0018538,6,25,male,3,20160424
user_0018539,17,32,female,9,20150504
user_0018540,1,-1,male,3,20170113
user_0018541,1,15,male,7,20160716
user_0018542,5,38,male,13,20170116
user_0018543,4,35,male,9,20151014
user_0018544,12,29,female,3,20150117
user_0018545,20,38,female,3,20150627
user_0018546,21,27,female,3,20160520
user_0018547,1,34,female,3,20150619
user_0018548,8,45,female,7,20151228
user_0018549,1,23,female,7,20150813
user_0018550,19,32,female,7,20150504
user_0018551,12,41,male,9,20150305
user_0018552,21,34,male,3,20160115
user_0018553,6,24,,3,20160719
user_0018554,20,22,male,3,20150807
user_0018555,14,31,female,9,20161015
user_0018556,8,33,,3,20150218
user_0018557,1,25,male,3,20151012
user_0018558,1,43,male,7,20161029
user_0018559,1,46,,7,20151016
user_0018560,1,41,male,9,20151101
user_0018561,15,1000,male,9,20151016
user_0018562,1,38,,9,20150208
user_0018563,19,21,male,9,20160527
user_0018564,1,19,female,3,20150816
user_0018565,6,22,male,13,20161202
user_0018566,8,42,male,3,20161107
user_0018567,1,27,,3,20170124
user_0018568,1,17,male,9,20161225
user_0018569,1,40,male,3,20160816
user_0018570,21,34,male,3,20151207
user_0018571,19,44,,4,20160831
user_0018572,18,34,female,9,20161210
user_0018573,1,36,female,3,20150811
user_0018574,14,45,female,9,20151112
user_0018575,1,39,female,13,20150923
user_0018576,13,24,female,4,20150415
user_0018577,5,31,female,3,20151030
user_0018578,4,2015,,3,20170127
user_0018579,1,15,male,3,20160815
user_0018580,15,15,female,4,20151203
user_0018581,17,39,female,4,20161124
user_0018582,1,18,,3,20150531
user_0018583,14,45,male,4,20160125
user_0018584,7,32,male,3,20160325
user_0018585,11,2015,male,9,20150623
user_0018586,16,24,male,9,20161205
user_0018587,3,39,male,4,20151106
user_0018588,6,41,,3,20161011
user_0018589,12,34,male,3,20161110
user_0018590,8,27,male,7,20161117
user_0018591,1,32,male,13,20160618
user_0018592,19,46,male,7,20150620
user_0018593,8,32,female,3,20150519
user_0018594,1,-1,,3,20160804
user_0018595,20,20,,3,20160713
user_0018596,16,42,,4,20160131
user_0018597,1,45,,4,20150215
user_0018598,1,40,female,4,20160313
user_0018599,5,41,female,3,20150202
user_0018600,5,32,female,3,20150529
user_0018601,16,0,,9,20150826
user_0018602,15,0,male,3,20150119
user_0018603,1,21,,3,20161119
user_0018604,18,28,female,3,20161203
user_0018605,18,46,male,3,20160721
user_0018606,1,42,female,9,20151202
user_0018607,6,32,male,3,20160521
user_0018608,4,30,,13,20150807
user_0018609,1,28,female,13,20150204
user_0018610,18,37,male,3,20160727
user_0018611,16,31,,9,20160623
user_0018612,1,50,female,3,20150609
user_0018613,19,37,female,7,20160513
user_0018614,4,31,male,13,20160606
user_0018615,17,30,male,4,20160627
user_0018616,16,35,male,3,20151017
user_0018617,17,31,male,7,20150703
user_0018618,2,40,male,7,20160904
user_0018619,15,44,female,3,20160810
user_0018620,1,21,female,4,20150317
user_0018621,7,18,,4,20150827
user_0018622,1,27,,4,20160521
user_0018623,1,27,male,3,20150620
user_0018624,1,39,male,13,20150102
user_0018625,3,38,female,7,20160616
user_0018626,1,17,male,4,20150306
user_0018627,5,23,female,4,20150129
user_0018628,2,42,male,7,20160218
user_0018629,15,33,male,9,20160827
user_0018630,16,31,male,4,20160812
user_0018631,12,17,male,9,20170109
user_0018632,2,2015,female,3,20160726
user_0018633,1,26,,7,20150709
user_0018634,19,43,female,7,20161029
user_0018635,5,2015,male,3,20160403
user_0018636,1,19,male,7,20161215
user_0018637,8,2015,,3,20150617
user_0018638,1,24,male,9,20160227
user_0018639,11,35,female,4,20160812
user_0018640,1,28,,3,20160611
user_0018641,16,21,male,7,20160508
user_0018642,1,28,female,3,20150601
user_0018643,5,21,female,3,20160330
user_0018644,1,15,male,4,20160109
user_0018645,17,37,female,9,20160419
user_0018646,8,22,,7,20150119
user_0018647,12,36,,9,20160919
user_0018648,21,33,male,7,20151103
user_0018649,11,41,female,4,20151031
user_0018650,1,34,female,3,20161209
user_0018651,13,33,male,3,20150811
user_0018652,8,23,female,9,20151010
user_0018653,3,19,female,3,20160130
user_0018654,12,27,male,3,20151019
user_0018655,1,31,female,9,20150503
user_0018656,16,34,,3,20160112
user_0018657,18,17,female,4,20160812
user_0018658,3,26,male,9,20150910
user_0018659,8,32,,4,20150705
user_0018660,1,33,female,7,20150305
user_0018661,1,31,male,3,20160403
user_0018662,8,47,male,7,20150823
user_0018663,20,28,female,7,20161109
user_0018664,1,45,female,7,20150206
user_0018665,1,2015,female,3,20161028
user_0018666,10,2015,female,7,20150317
user_0018667,15,35,female,7,20161023
user_0018668,1,43,male,9,20160302
user_0018669,1,15,female,3,20150108
user_0018670,19,1000,male,9,20151223
user_0018671,1,22,,7,20161016
user_0018672,1,26,female,4,20170110
user_0018673,1,28,male,7,20160428
user_0018674,10,2015,female,7,20160610
user_0018675,4,35,male,4,20150623
user_0018676,12,33,female,9,20161029
user_0018677,10,24,male,9,20151118
user_0018678,1,32,female,9,20161004
user_0018679,19,32,male,3,20170120
user_0018680,5,30,female,4,20161115
user_0018681,1,41,male,13,20170116
user_0018682,1,28,female,4,20150204
user_0018683,1,40,male,3,20160213
user_0018684,1,36,male,9,20150721
user_0018685,1,29,female,3,20160919
user_0018686,3,15,female,13,20160717
user_0018687,17,34,male,7,20150322
user_0018688,3,35,male,13,20150828
user_0018689,1,25,male,3,20160106
user_0018690,3,36,male,9,20150914
user_0018691,6,32,male,3,20150213
user_0018692,10,28,,3,20150217
user_0018693,10,34,male,7,20150522
user_0018694,13,36,female,13,20150410
user_0018695,15,-1,female,13,20150604
user_0018696,17,32,female,3,20170105
user_0018697,8,44,female,4,20150310
user_0018698,18,41,male,7,20160625
user_0018699,1,41,male,3,20160925
user_0018700,19,31,male,7,20150821
user_0018701,3,38,male,3,20150317
user_0018702,20,15,,9,20160622
user_0018703,1,45,,4,20160421
user_0018704,15,25,,4,20150418
user_0018705,19,31,female,4,20150429
user_0018706,11,32,,4,20150728
user_0018707,18,28,male,4,20160717
user_0018708,14,34,,7,20160730
user_0018709,1,31,female,3,20150623
user_0018710,14,32,female,3,20150802
user_0018711,1,32,male,7,20150514
user_0018712,12,39,,4,20160524
user_0018713,13,32,male,9,20160411
user_0018714,1,15,female,3,20151011
user_0018715,18,44,female,7,20160325
user_0018716,18,39,male,3,20151209
user_0018717,3,2015,female,9,20160319
user_0018718,20,40,,3,20160113
user_0018719,13,-1,female,3,20160816
user_0018720,1,21,male,7,20150218
user_0018721,2,28,male,3,20160705
user_0018722,21,23,female,9,20151231
user_0018723,3,51,female,4,20161002
user_0018724,14,-1,male,9,20160820
user_0018725,2,43,female,7,20160318
user_0018726,7,1000,male,4,20170110
user_0018727,12,1000,male,7,20150121
user_0018728,21,1000,male,3,20150715
user_0018729,10,34,female,3,20151022
user_0018730,5,38,male,3,20151001
user_0018731,1,30,,4,20150930
user_0018732,9,26,,9,20160507
user_0018733,18,35,male,3,20160123
user_0018734,1,1000,female,3,20160525
user_0018735,20,32,male,3,20160816
user_0018736,13,2015,male,9,20160521
user_0018737,21,26,female,9,20160419
user_0018738,1,29,male,4,20151229
user_0018739,18,50,male,3,20160725
user_0018740,4,35,female,9,20160102
user_0018741,20,30,female,3,20150330
user_0018742,1,18,male,7,20150225
user_0018743,9,36,male,9,20161120
user_0018744,1,33,,3,20150814
user_0018745,1,-1,,3,20150918
user_0018746,13,-1,female,3,20160108
user_0018747,1,0,female,9,20160314
user_0018748,4,22,,3,20161218
user_0018749,3,50,male,9,20161217
user_0018750,2,21,female,13,20160501
user_0018751,11,26,male,4,20160829
user_0018752,13,1000,male,3,20151023
user_0018753,1,2015,female,7,20160526
user_0018754,17,31,male,3,20160206
user_0018755,13,30,female,4,20161224
user_0018756,17,35,male,3,20150813
user_0018757,13,18,female,7,20160128
user_0018758,1,29,female,7,20160715
user_0018759,1,33,female,7,20151211
user_0018760,14,33,female,4,20160514
user_0018761,11,27,male,7,20160321
user_0018762,4,31,female,3,20160420
user_0018763,14,45,female,3,20160314
user_0018764,11,30,female,3,20150822
user_0018765,1,1000,female,3,20151109
user_0018766,10,15,male,4,20160130
user_0018767,1,44,female,3,20160903
user_0018768,21,15,female,13,20161104
user_0018769,1,34,female,3,20151123
user_0018770,15,15,male,13,20161026
user_0018771,5,33,male,9,20160901
user_0018772,14,39,female,4,20160618
user_0018773,13,37,female,4,20151218
user_0018774,1,38,,9,20150711
user_0018775,14,15,female,3,20151109
user_0018776,1,26,female,9,20150828
user_0018777,2,25,male,4,20170120
user_0018778,21,31,male,9,20150927
user_0018779,20,16,male,4,20150927
user_0018780,1,29,female,13,20150827
user_0018781,11,24,female,7,20150701
user_0018782,2,1000,,7,20150216
user_0018783,18,1000,female,3,20151128
user_0018784,1,37,female,13,20151117
user_0018785,1,2015,female,3,20151020
user_0018786,10,16,female,3,20160525
user_0018787,17,42,male,3,20150902
user_0018788,21,23,male,13,20150608
user_0018789,1,26,male,3,20150917
user_0018790,19,30,male,3,20160131
user_0018791,1,30,,3,20160414
user_0018792,12,31,male,7,20150321
user_0018793,20,25,male,9,20160805
user_0018794,2,31,male,3,20150429
user_0018795,1,42,male,4,20160906
user_0018796,5,19,male,4,20150125
user_0018797,1,33,male,3,20160127
user_0018798,1,31,female,3,20150924
user_0018799,1,32,female,3,20160316
user_0018800,4,1000,male,4,20160506
user_0018801,1,42,female,7,20160311
user_0018802,18,28,female,7,20150926
user_0018803,1,23,,7,20160716
user_0018804,13,41,female,4,20160309
user_0018805,14,43,,3,20160716
user_0018806,5,26,female,3,20160627
user_0018807,8,41,male,3,20150716
user_0018808,8,1000,male,7,20150315
user_0018809,1,28,,3,20161110
user_0018810,13,27,female,4,20150618
user_0018811,1,15,female,3,20151122
user_0018812,21,33,,3,20150213
user_0018813,1,46,female,7,20160627
user_0018814,5,18,male,9,20150808
user_0018815,13,1000,male,4,20160701
user_0018816,14,42,male,7,20161119
user_0018817,1,21,male,7,20160822
user_0018818,9,38,male,9,20151211
user_0018819,13,34,male,3,20160621
user_0018820,14,-1,,3,20160303
user_0018821,14,26,male,9,20161220
user_0018822,1,15,male,13,20160217
user_0018823,1,32,,7,20160205
user_0018824,6,23,male,9,20160927
user_0018825,1,16,female,3,20161120
user_0018826,9,1000,,3,20150929
user_0018827,1,36,female,13,20160118
user_0018828,1,44,male,3,20160721
user_0018829,12,30,,3,20150805
user_0018830,13,1000,female,7,20170114
user_0018831,3,45,,4,20160929
user_0018832,18,27,,9,20160219
user_0018833,12,38,female,3,20161214
user_0018834,7,29,male,3,20151115
user_0018835,1,31,male,3,20150323
user_0018836,1,29,female,9,20160608
user_0018837,18,43,female,7,20161213
user_0018838,3,33,male,7,20151023
user_0018839,1,1000,female,3,20150917
user_0018840,8,30,female,3,20161117
user_0018841,1,23,male,7,20150718
user_0018842,17,27,male,9,20150902
user_0018843,1,1000,male,3,20150324
user_0018844,1,29,female,3,20160207
user_0018845,11,32,male,9,20161019
user_0018846,1,49,male,9,20160706
user_0018847,12,28,male,3,20160105
user_0018848,14,24,,3,20161123
user_0018849,7,42,male,7,20150924
user_0018850,2,23,female,7,20160518
user_0018851,6,34,male,4,20150825
user_0018852,13,27,female,9,20161120
user_0018853,5,45,female,7,20161211
user_0018854,1,32,female,4,20151104
user_0018855,12,28,female,4,20150705
user_0018856,1,1000,female,3,20161029
user_0018857,2,23,male,4,20160703
user_0018858,16,31,male,3,20160805
user_0018859,13,1000,female,4,20160315
user_0018860,11,53,female,3,20160604
user_0018861,1,-1,female,3,20151219
user_0018862,7,36,male,13,20150615
user_0018863,1,31,male,3,20150503
user_0018864,1,-1,female,3,20150801
user_0018865,18,33,female,9,20150831
user_0018866,1,26,,3,20170103
user_0018867,16,34,male,4,20160404
user_0018868,1,31,male,4,20150128
user_0018869,1,15,male,4,20151205
user_0018870,18,-1,,7,20150729
user_0018871,1,32,male,4,20161019
user_0018872,1,39,female,9,20150324
user_0018873,1,46,,7,20150627
user_0018874,19,26,female,3,20161106
user_0018875,1,38,female,4,20150810
user_0018876,18,35,female,3,20160621
user_0018877,19,1000,,3,20151031
user_0018878,1,-1,female,9,20151224
user_0018879,1,22,female,3,20151102
user_0018880,1,32,female,3,20151129
user_0018881,1,-1,female,3,20161114
user_0018882,1,-1,female,9,20150411
user_0018883,1,29,male,3,20150611
user_0018884,16,39,female,4,20160828
user_0018885,10,35,,4,20150404
user_0018886,11,32,male,9,20151013
user_0018887,12,20,male,3,20160306
user_0018888,2,26,female,3,20150529
user_0018889,1,0,male,9,20150520
user_0018890,1,33,male,3,20160511
user_0018891,9,1000,female,4,20160829
user_0018892,1,41,female,9,20160104
user_0018893,1,47,female,3,20160608
user_0018894,11,37,female,3,20150113
user_0018895,3,34,male,9,20150724
user_0018896,21,19,,9,20161119
user_0018897,9,37,male,13,20160727
user_0018898,1,32,female,9,20160303
user_0018899,1,1000,male,4,20170101
user_0018900,2,37,female,3,20151114
user_0018901,19,28,male,7,20150227
user_0018902,2,24,male,4,20151103
user_0018903,4,51,female,4,20160413
user_0018904,2,33,,4,20150901
user_0018905,6,42,female,3,20150326
user_0018906,13,27,female,13,20151106
user_0018907,11,35,female,3,20160830
user_0018908,8,-1,female,13,20160509
user_0018909,9,23,female,7,20151205
user_0018910,1,21,male,7,20160501
user_0018911,6,49,female,3,20160217
user_0018912,1,46,male,7,20150619
user_0018913,17,41,female,3,20150907
user_0018914,8,22,female,9,20151217
user_0018915,8,33,,3,20160428
user_0018916,1,36,female,9,20151003
user_0018917,2,36,male,3,20150208
user_0018918,17,24,male,9,20161129
user_0018919,2,39,,4,20150303
user_0018920,8,48,female,7,20150706
user_0018921,8,42,male,7,20151115
user_0018922,17,-1,female,13,20151223
user_0018923,10,0,male,7,20151227
user_0018924,11,26,male,13,20150219
user_0018925,5,31,male,7,20150128
user_0018926,1,1000,male,4,20160223
user_0018927,21,-1,female,13,20151023
user_0018928,8,35,female,7,20150421
user_0018929,18,40,female,7,20150119
user_0018930,1,37,female,9,20160906
user_0018931,1,44,female,3,20170112
user_0018932,16,23,female,3,20161107
user_0018933,5,33,male,7,20151121
user_0018934,1,28,female,3,20150101
user_0018935,12,28,female,3,20160730
user_0018936,8,-1,female,3,20161004
